--------------------
BDMEP - INMET
--------------------
Estação           : TEFE - AM (OMM: 82317)
Latitude  (graus) : -3.83
Longitude (graus) : -64.7
Altitude  (metros): 47.00
Estação Operante
Inicio de operação: 04/01/1929
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82317;15/04/1970;1200;26.8;24.4;81;1008.6;;;4;
82317;15/04/1970;1800;31;26.2;67;1005.2;;;5;
82317;16/04/1970;0000;26.8;24.8;84;1005.2;;;9;
82317;16/04/1970;1200;25.8;24.4;89;1008.6;;;6;
82317;16/04/1970;1800;31.8;27.2;69;1005.2;;;6;
82317;17/04/1970;0000;27.8;26.6;91;1005.9;;;9;
82317;17/04/1970;1200;25.2;24.8;96;1009.2;;;7;
82317;17/04/1970;1800;29.2;26;77;1005.9;;;5;
82317;18/04/1970;0000;26.8;25;86;1006.6;;;9;
82317;18/04/1970;1200;26.8;25.4;89;1008.6;;;7;
82317;18/04/1970;1800;24.4;23.8;95;1005.9;;;8;
82317;19/04/1970;0000;24.8;24;94;1005.9;;;9;
82317;19/04/1970;1200;25.4;24.8;95;1007.9;;;7;
82317;19/04/1970;1800;25.6;23.2;81;1007.2;;;8;
82317;20/04/1970;0000;25;24.8;98;1006.6;;;9;
82317;20/04/1970;1200;24.8;24.4;97;1007.2;;;8;
82317;20/04/1970;1800;30.2;27.8;83;1004.6;;;6;
82317;21/04/1970;0000;24.8;24.2;96;1005.9;;;9;
82317;21/04/1970;1200;26.2;25.2;92;1007.9;;;6;
82317;21/04/1970;1800;24.8;23.6;91;1004.6;;;7;
82317;22/04/1970;0000;24.2;23.8;96;1005.2;;;9;
82317;22/04/1970;1200;26.6;24.4;83;1009.2;;;8;
82317;22/04/1970;1800;29.8;26.2;74;1005.9;;;6;
82317;23/04/1970;0000;23.4;22.6;93;1006.6;;;9;
