--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82024;06/03/1961;1800;30.8;24.9;60;992.7;5;9;9;
82024;07/03/1961;0000;29.1;24;63;991.8;5;3;5;
82024;07/03/1961;1200;26.2;23;75;993.6;9;5;8;
82024;07/03/1961;1800;31.6;25;57;991.8;5;7;9;
82024;08/03/1961;0000;26.5;24;80;991;14;7;8;
82024;08/03/1961;1200;27.9;23.3;67;993.6;9;7;7;
82024;08/03/1961;1800;32.7;25.5;54;991.6;5;3;7;
82024;09/03/1961;0000;30;25.2;66;990.8;9;5;6;
82024;09/03/1961;1200;27.1;23.3;71;994;9;5;9;
82024;09/03/1961;1800;32.8;25.3;53;993.1;5;7;7;
82024;10/03/1961;0000;29.8;24.1;61;991.4;9;3;4;
82024;10/03/1961;1200;27.6;23.9;72;995.9;9;1.2;7;
82024;10/03/1961;1800;32.8;25.4;53;994.6;5;5;6;
82024;11/03/1961;0000;29.6;25.2;68;993.5;5;7;7;
82024;11/03/1961;1200;26.9;23.7;76;995.9;9;7;10;
82024;11/03/1961;1800;31.7;24.9;55;993.9;5;5;10;
82024;12/03/1961;0000;28.3;23.9;67;992.8;9;3;0;
82024;12/03/1961;1200;26.8;22.4;66;995.9;5;7;5;
82024;12/03/1961;1800;32.8;24.5;49;993.9;9;9;8;
82024;13/03/1961;0000;29.5;23.6;59;993.6;9;4;3;
82024;13/03/1961;1200;27.4;22.4;63;996.4;5;5;3;
82024;13/03/1961;1800;32.8;24.1;47;993.8;5;7;7;
82024;14/03/1961;0000;28.3;22.9;61;993.9;9;3;0;
82024;14/03/1961;1200;26.2;22.1;69;995.5;9;5;0;
82024;14/03/1961;1800;34.3;25.2;46;993;5;5;7;
82024;15/03/1961;0000;30.9;24.5;57;992.8;9;5;7;
82024;15/03/1961;1200;26.1;22.8;74;995.4;5;7;0;
82024;15/03/1961;1800;35.1;25.5;44;993.6;5;1;8;
82024;16/03/1961;0000;31.5;24.6;55;991.8;9;5;0;
82024;16/03/1961;1200;27.5;23.9;72;994.2;9;9;0;
82024;16/03/1961;1800;35;26.7;50;992;9;8;8;
82024;17/03/1961;0000;30.8;25.1;62;991.5;9;9;3;
82024;17/03/1961;1200;27.5;23.2;68;994.8;5;9;0;
82024;17/03/1961;1800;35.5;26.7;48;992.2;5;7;7;
82024;18/03/1961;0000;29.6;24.4;63;991.8;9;7;0;
82024;18/03/1961;1200;26.9;23.3;73;996.2;9;5;0;
82024;18/03/1961;1800;32.5;25.1;53;995.1;9;3;9;
82024;19/03/1961;0000;29.9;24.4;62;994.6;5;5;5;
82024;19/03/1961;1200;27.1;23.4;71;995.9;5;7;6;
82024;19/03/1961;1800;34;26.8;55;993.5;5;3;9;
82024;20/03/1961;0000;29.4;25.3;71;992.7;14;3;3;
82024;20/03/1961;1200;27.6;24.3;75;995.6;5;5;7;
82024;20/03/1961;1800;32.6;26.8;62;993.4;5;3;9;
82024;21/03/1961;0000;30;25.4;67;991.5;0;0;6;
82024;21/03/1961;1200;27.4;24.1;75;995.2;5;9;7;
82024;21/03/1961;1800;33.1;25.3;51;992.7;9;1;9;
82024;22/03/1961;0000;30.4;24.4;59;991.6;0;0;6;
82024;22/03/1961;1200;27.8;24.1;72;994.8;5;3;9;
82024;22/03/1961;1800;33.4;26;54;992.7;9;1;10;
82024;23/03/1961;0000;29.4;24.6;67;992.2;9;1;7;
82024;23/03/1961;1200;27.8;24.3;73;995.2;9;3;9;
82024;23/03/1961;1800;34;26.8;55;992.3;5;5;8;
82024;24/03/1961;0000;27.8;24.9;77;992.2;14;9;10;
82024;24/03/1961;1200;28.1;23.5;66;995.2;5;2;5;
82024;24/03/1961;1800;33.1;25.8;54;992.2;5;3;8;
82024;25/03/1961;0000;30.2;25.4;66;991.4;9;1;8;
82024;25/03/1961;1200;27.8;24.3;73;995.5;9;1;5;
82024;25/03/1961;1800;32.4;26.1;59;993.6;9;3;10;
82024;26/03/1961;0000;30.5;24.8;61;992;9;3;8;
82024;26/03/1961;1200;27;23.1;71;996;9;7;3;
82024;26/03/1961;1800;35.1;25.7;45;992.8;18;1;7;
82024;27/03/1961;0000;31.1;24.8;58;991.2;9;5;4;
82024;27/03/1961;1200;28.1;23.7;67;995.4;5;7;3;
82024;27/03/1961;1800;34.9;26.3;48;992.7;5;3;7;
82024;28/03/1961;0000;32.4;25.3;55;991.1;9;3;7;
82024;28/03/1961;1200;26.5;23;73;995.6;5;3;8;
82024;28/03/1961;1800;33.7;26.4;54;993.1;9;1;7;
82024;29/03/1961;0000;31.2;24.9;58;991;5;1;6;
82024;29/03/1961;1200;28.7;24.9;72;995.1;5;3;7;
82024;29/03/1961;1800;33.7;26.1;53;992.8;9;4;10;
82024;30/03/1961;0000;26.4;24.8;87;992.3;18;9;10;
82024;30/03/1961;1200;26.9;23.6;75;996;5;7;5;
82024;30/03/1961;1800;33.4;25.9;53;991.5;9;3;7;
82024;31/03/1961;0000;29.1;25;70;991.4;5;1;6;
82024;31/03/1961;1200;26.6;22.3;67;995.5;5;9;6;
82024;31/03/1961;1800;34.2;25.9;49;992.3;9;3;8;
82024;01/04/1961;0000;29.1;23.7;61;993.5;9;1;1;
82024;01/04/1961;1200;27.1;22.8;67;996.7;9;12;2;
82024;01/04/1961;1800;34.3;24.9;44;993.2;5;5;7;
82024;02/04/1961;0000;30.5;24.4;58;993.2;5;3;3;
82024;02/04/1961;1200;26.1;22.2;70;995.2;5;9;5;
82024;02/04/1961;1800;33.9;25.7;49;991.5;5;3;7;
82024;03/04/1961;0000;29.9;23.7;57;991.4;9;3;6;
82024;03/04/1961;1200;26.6;22.5;69;994;5;9;3;
82024;03/04/1961;1800;34.9;25.7;45;991.5;5;3;7;
82024;04/04/1961;0000;30.9;24.7;58;990.8;5;1;6;
82024;04/04/1961;1200;26.6;22.4;68;995.4;5;9;5;
82024;04/04/1961;1800;32.7;25.2;52;992.4;5;5;8;
82024;05/04/1961;0000;29.9;24.6;64;991.2;9;3;6;
82024;05/04/1961;1200;26.8;23.7;76;995.2;5;3;6;
82024;05/04/1961;1800;34.7;26.3;49;993.5;9;3;9;
82024;06/04/1961;0000;30.8;25.4;63;991.8;9;1;6;
82024;06/04/1961;1200;28.4;24.5;72;996;5;5;6;
82024;06/04/1961;1800;33.7;26.7;56;993.2;5;3;9;
82024;07/04/1961;0000;31;25.8;65;992;9;1;7;
82024;07/04/1961;1200;28.2;22.5;59;995.4;5;7;5;
82024;07/04/1961;1800;32.4;25.9;58;993.9;9;5;9;
82024;08/04/1961;0000;30.7;25.3;63;993;5;3;8;
82024;08/04/1961;1200;26.3;22.6;72;996.7;9;5;8;
82024;08/04/1961;1800;32.1;24.2;50;995.6;9;5;8;
82024;09/04/1961;0000;29;24.1;65;993.6;14;5;8;
82024;09/04/1961;1200;27.6;23.9;72;997.1;9;1;5;
82024;09/04/1961;1800;35.4;26.2;46;993.6;5;1;7;
82024;10/04/1961;0000;30.9;25.2;61;993.1;9;1;8;
82024;10/04/1961;1200;25.8;22.5;74;996.7;5;7;3;
82024;10/04/1961;1800;32.8;25.2;52;994;9;3;8;
82024;11/04/1961;0000;31.6;24.7;55;992.4;9;3;8;
82024;11/04/1961;1200;26.9;23.5;74;995.5;5;12;2;
82024;11/04/1961;1800;33.3;25.3;50;992.7;9;7;8;
82024;12/04/1961;0000;31.5;24.6;55;991.2;9;5;5;
82024;12/04/1961;1200;26.6;23.2;74;995.2;5;9;2;
82024;12/04/1961;1800;33.2;25;49;993.5;9;3;8;
82024;13/04/1961;0000;31.4;24.7;56;992.3;9;3;6;
82024;13/04/1961;1200;26.2;22.9;74;995.6;5;12;6;
82024;13/04/1961;1800;33.6;25.3;49;993.1;5;3;8;
82024;14/04/1961;0000;31.5;24.3;53;992.4;9;3;6;
82024;14/04/1961;1200;26.9;22.9;70;995.4;5;12;2;
82024;14/04/1961;1800;34.7;25.4;45;991.9;5;3;8;
82024;15/04/1961;0000;31.7;24.3;52;993;9;1;6;
82024;15/04/1961;1200;26.9;24.2;80;995;5;7;6;
82024;15/04/1961;1800;35.2;26.1;46;991.6;9;3;8;
82024;16/04/1961;0000;31.9;24.4;51;991;9;1;6;
82024;16/04/1961;1200;28.3;24.8;74;994;5;9;3;
82024;16/04/1961;1800;33.5;25.3;49;992.6;9;5;8;
82024;17/04/1961;0000;31.2;24.7;57;993.2;9;3;7;
82024;17/04/1961;1200;27.9;24.6;76;994.3;5;12;4;
82024;17/04/1961;1800;33.8;26.9;57;992.4;5;3;9;
82024;18/04/1961;0000;29.7;24.7;65;991.9;9;5;7;
82024;18/04/1961;1200;26.2;23.4;78;995.1;5;12;3;
82024;18/04/1961;1800;33.4;26.5;56;993.6;5;7;9;
82024;19/04/1961;0000;31;25;60;992.4;5;3;6;
82024;19/04/1961;1200;26.9;23.7;76;995.5;9;9;9;
82024;19/04/1961;1800;33.8;25.7;50;993.2;9;5;8;
82024;20/04/1961;0000;30.7;25.1;62;993.5;5;3;7;
82024;20/04/1961;1200;26.8;22.5;67;995;5;9;3;
82024;20/04/1961;1800;34.8;25.9;47;992.2;5;3;7;
82024;21/04/1961;0000;32.1;24.9;54;991.2;5;3;4;
82024;21/04/1961;1200;27.6;23.5;69;994.8;5;7;5;
82024;21/04/1961;1800;33.8;25.1;47;991.5;5;3;7;
82024;22/04/1961;0000;30.8;24.6;59;992.3;5;3;2;
82024;22/04/1961;1200;27.2;23.4;71;995.8;5;9;6;
82024;22/04/1961;1800;32.2;25.8;59;993.5;5;7;9;
82024;23/04/1961;0000;30;25.1;66;993.2;5;3;7;
82024;23/04/1961;1200;26.4;24;81;995.4;5;7;10;
82024;23/04/1961;1800;32.3;27.2;66;992.8;9;3;8;
82024;24/04/1961;0000;28.9;25.1;73;994;5;13;6;
82024;24/04/1961;1200;25.4;23.8;87;995.5;5;5;8;
82024;24/04/1961;1800;31.9;25;55;993.1;9;7;9;
82024;25/04/1961;0000;29.1;24.7;68;993.5;9;3;5;
82024;25/04/1961;1200;25.9;23.8;83;995.5;9;5;9;
82024;25/04/1961;1800;32.3;25.7;57;993.4;14;5;9;
82024;26/04/1961;0000;29.2;25;70;992.8;9;3;7;
82024;26/04/1961;1200;28.7;23.8;65;996.3;9;9;7;
82024;26/04/1961;1800;34.3;26.2;51;993;5;3;8;
82024;27/04/1961;0000;30.3;25.6;67;993.1;9;3;4;
82024;27/04/1961;1200;27.9;23.3;67;996.6;9;7;6;
82024;27/04/1961;1800;34.9;26.2;48;993.1;5;3;7;
82024;28/04/1961;0000;29.8;25.4;68;993;5;3;5;
82024;28/04/1961;1200;27.5;22.9;66;997;9;9;8;
82024;28/04/1961;1800;34.1;26.3;52;994.3;9;3;8;
82024;29/04/1961;0000;30.4;25.6;67;993.4;9;3;3;
82024;29/04/1961;1200;27.7;23.6;70;995.9;5;12;10;
82024;29/04/1961;1800;34.9;26.9;51;991.8;9;5;8;
82024;30/04/1961;0000;29.7;25.6;71;993.2;9;3;4;
82024;30/04/1961;1200;28.2;23.4;65;996;5;9;4;
82024;30/04/1961;1800;34.2;25.2;46;992.7;5;5;8;
82024;01/05/1961;0000;29.3;24.3;64;992.7;5;3;4;
82024;01/05/1961;1200;27.2;22.8;67;996;5;9;7;
82024;01/05/1961;1800;34.2;24.8;44;992.7;9;3;8;
82024;02/05/1961;0000;30;24.1;60;992.4;9;1;4;
82024;02/05/1961;1200;27.9;23.9;70;996.8;5;9;4;
82024;02/05/1961;1800;33.7;25.7;50;994.4;0;0;7;
