--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 25/08/1976 a 25/08/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82024;21/12/1976;1800;32.1;23.2;47;999.6;5;7;8;
82024;22/12/1976;0000;27.8;22;61;998.6;5;3;0;
82024;22/12/1976;1200;26;22.2;72;1002.7;5;5;5;
82024;22/12/1976;1800;33.2;24;46;999.9;5;7;5;
82024;23/12/1976;0000;28.7;23.5;65;998.2;5;3;0;
82024;23/12/1976;1200;26.4;22.2;69;1001.8;5;5;3;
82024;23/12/1976;1800;31.7;23.8;52;998.7;5;7;7;
82024;24/12/1976;0000;29.5;24.8;69;997.8;5;2;7;
82024;24/12/1976;1200;26.3;22.2;70;1001.4;5;7;6;
82024;24/12/1976;1800;31.3;23.6;52;999.2;5;7;8;
82024;25/12/1976;0000;28;23.7;70;998.6;5;1;3;
82024;25/12/1976;1200;26.4;22;68;1002.6;5;5;8;
82024;25/12/1976;1800;32.5;23.7;47;998.5;5;7;7;
82024;26/12/1976;0000;29.3;23.7;62;998.4;5;5;8;
