--------------------
BDMEP - INMET
--------------------
Estação           : BENJAMIN CONSTANT - AM (OMM: 82410)
Latitude  (graus) : -4.38
Longitude (graus) : -70.03
Altitude  (metros): 65.00
Estação Operante
Inicio de operação: 01/01/1924
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
82410;18/02/1970;1200;24.5;23.2;89;1011.2;14;1;1;
82410;18/02/1970;1800;31.9;26.1;62;1010.3;5;3;4;
82410;19/02/1970;0000;26.3;24.9;89;1007.9;9;1;1;
82410;19/02/1970;1200;23.8;22.8;91;1009.2;23;3;5;
82410;19/02/1970;1800;32.3;25.1;54;1008.6;5;3;4;
82410;20/02/1970;0000;26.9;25.7;91;1007.2;36;1;6;
82410;20/02/1970;1200;25.1;23.9;90;1009.9;9;3;1;
82410;20/02/1970;1800;31.1;26.2;66;1008.6;36;3;7;
82410;21/02/1970;0000;26.4;24.9;88;1008.8;36;1;7;
82410;21/02/1970;1200;24.7;23.7;92;1010.6;9;1;1;
82410;21/02/1970;1800;32.1;25.9;59;1010.8;5;1;5;
82410;22/02/1970;0000;27.9;25.9;85;1009.2;5;1;7;
82410;22/02/1970;1200;22.9;22;92;1007.2;9;1;1;
82410;22/02/1970;1800;24.3;22.8;87;1013;5;3;1;
82410;23/02/1970;0000;23.9;23;92;1011.2;5;1;6;
82410;23/02/1970;1200;23.2;22.2;91;1011.9;36;1;7;
82410;23/02/1970;1800;30.9;25.7;65;1013.2;5;1;6;
82410;24/02/1970;0000;24.7;23.3;88;1011.2;14;1;1;
82410;24/02/1970;1200;23.3;22;89;1011.9;9;3;1;
82410;24/02/1970;1800;27.7;24.8;78;1011.9;18;3;6;
82410;25/02/1970;0000;25.5;24.1;89;1009.2;23;1;1;
82410;25/02/1970;1200;24.8;23.6;91;1011.2;5;3;1;
82410;25/02/1970;1800;29.1;25.3;72;1009.9;27;3;7;
82410;26/02/1970;0000;26.7;25.1;87;1008.6;0;1;7;
82410;26/02/1970;1200;24.1;23;90;1010.8;36;1;7;
82410;26/02/1970;1800;31.1;24.9;58;1009.9;32;5;5;
82410;27/02/1970;0000;26.1;24;83;1008.3;36;0;1;
82410;27/02/1970;1200;24.1;22.8;88;1010.6;5;3;0;
82410;27/02/1970;1800;32.3;26.1;59;1007.9;36;3;1;
82410;28/02/1970;0000;26.3;24.9;89;1007.9;0;0;5;
82410;28/02/1970;1200;24.9;24.1;94;1009.9;9;3;4;
82410;28/02/1970;1800;33.3;26.8;58;1007.6;5;3;4;
82410;01/03/1970;0000;27.9;26.7;91;1006.8;36;1;1;
82410;01/03/1970;1200;25.1;23.5;87;1008.8;5;1;5;
82410;01/03/1970;1800;33.1;26.7;59;1006.6;23;3;6;
82410;02/03/1970;0000;27.3;25.7;88;1006.3;23;1;7;
82410;02/03/1970;1200;24.7;23.1;87;1009.5;9;3;5;
82410;02/03/1970;1800;31.1;25.9;64;1006.6;32;5;4;
82410;03/03/1970;0000;26.1;24.9;90;1007.9;9;3;1;
82410;03/03/1970;1200;24.8;23.2;87;1009.9;14;1;1;
82410;03/03/1970;1800;31.3;26.1;65;1009.9;36;3;6;
82410;04/03/1970;0000;26.9;25.9;92;1008.6;9;1;1;
82410;04/03/1970;1200;23.8;22.4;88;1013.9;0;0;1;
82410;04/03/1970;1800;28.1;24.7;74;1011.9;23;3;1;
82410;05/03/1970;0000;26.3;24.9;89;1010.6;0;0;7;
82410;05/03/1970;1200;24.3;22.8;87;1013.5;5;1;4;
82410;05/03/1970;1800;30.7;26.1;69;1011.9;32;5;6;
82410;06/03/1970;0000;24.9;23.9;92;1009.5;9;1;1;
82410;06/03/1970;1200;23.9;22.8;90;1012.6;5;3;7;
82410;06/03/1970;1800;29.7;24.9;66;1010.6;5;5;6;
82410;07/03/1970;0000;25.9;24.9;92;1010;9;1;1;
82410;07/03/1970;1200;24.1;23;90;1012.3;9;1;1;
82410;07/03/1970;1800;24.5;23.1;88;1013.9;36;3;1;
82410;08/03/1970;0000;25.1;23.3;85;1009.2;0;0;1;
82410;08/03/1970;1200;22.9;22;92;1012.2;14;3;6;
82410;08/03/1970;1800;31.9;26.9;66;1012.6;5;1;5;
82410;09/03/1970;0000;24.9;23.9;92;1008.6;36;1;1;
82410;09/03/1970;1200;23.1;22;90;1011.2;0;0;1;
82410;09/03/1970;1800;31.1;25.2;60;1007.9;36;1;6;
82410;10/03/1970;0000;23.9;23;92;1006.8;9;1;1;
82410;10/03/1970;1200;23.7;22.9;93;1008.3;5;3;1;
82410;10/03/1970;1800;30.1;25.8;69;1009.2;23;3;7;
82410;11/03/1970;0000;24.9;23.9;92;1009.6;14;1;1;
82410;11/03/1970;1200;22.7;21.6;90;1011;14;3;1;
82410;11/03/1970;1800;26.7;24.5;83;1009.9;5;3;6;
82410;12/03/1970;0000;25.5;24.5;92;1009.5;0;0;1;
82410;12/03/1970;1200;23.9;22.9;91;1012.6;14;1;7;
82410;12/03/1970;1800;30.4;24.9;62;1010.3;5;3;4;
82410;13/03/1970;0000;23.7;22.4;89;1010.3;9;1;1;
82410;13/03/1970;1200;23.1;22.2;92;1012.2;23;3;1;
82410;13/03/1970;1800;25.2;23.9;89;1009.2;23;1;1;
82410;14/03/1970;0000;22.9;22;92;1010.6;5;1;1;
82410;14/03/1970;1200;21.9;21.2;94;1011.9;14;1;1;
82410;14/03/1970;1800;27.5;23.9;72;1010.8;23;1;6;
82410;15/03/1970;0000;25.9;24.7;91;1008.6;18;1;0;
82410;15/03/1970;1200;24.7;23.3;88;1011.9;14;3;4;
82410;15/03/1970;1800;31.9;25.9;60;1009.2;5;3;4;
82410;16/03/1970;0000;26.9;25.7;91;1006.6;36;1;6;
82410;16/03/1970;1200;24.5;23.1;88;1011;5;3;4;
82410;16/03/1970;1800;27.9;24.1;72;1008.6;9;1;7;
82410;17/03/1970;0000;25.7;24.7;92;1010;9;1;6;
82410;17/03/1970;1200;24.1;22.4;85;1010.3;14;1;5;
82410;17/03/1970;1800;31.9;25.9;60;1009.9;5;1;1;
82410;18/03/1970;0000;25.9;24.9;92;1006.6;0;1;5;
82410;18/03/1970;1200;23.7;22.6;91;1010.6;9;1;1;
82410;18/03/1970;1800;27.1;24.3;78;1010.6;9;3;1;
82410;19/03/1970;0000;23.7;22.4;89;1009.2;14;0;4;
82410;19/03/1970;1200;23.1;22;90;1011.6;14;3;1;
82410;19/03/1970;1800;27.2;24.7;81;1011.9;23;3;1;
82410;20/03/1970;0000;23.9;23;92;1010.6;18;1;1;
82410;20/03/1970;1200;23.1;21.9;89;1012.2;23;3;4;
82410;20/03/1970;1800;28.3;24.9;74;1011.2;14;3;5;
82410;21/03/1970;0000;25.9;24.1;86;1009.2;9;1;0;
82410;21/03/1970;1200;23.4;23.3;99;1012.7;5;1;7;
82410;21/03/1970;1800;25.4;25.3;96;1010.6;23;1;7;
82410;22/03/1970;0000;24.3;23.7;96;1009.9;9;1;1;
82410;22/03/1970;1200;23.9;22.8;90;1012.4;9;1;1;
82410;22/03/1970;1800;29.1;25.1;71;1011.9;36;3;6;
82410;23/03/1970;0000;26.3;24.9;89;1009.6;5;1;6;
82410;23/03/1970;1200;24.2;23;90;1012.6;9;1;1;
82410;23/03/1970;1800;26.2;24.1;84;1012.6;9;1;7;
82410;24/03/1970;0000;25.3;23.9;89;1011.9;9;1;6;
82410;24/03/1970;1200;23.8;22.2;87;1009.5;14;1;7;
82410;24/03/1970;1800;31.9;25.7;59;1012.2;23;3;5;
