--------------------
BDMEP - INMET
--------------------
Estação           : RONDONOPOLIS - MT (OMM: 83410)
Latitude  (graus) : -16.45
Longitude (graus) : -54.56
Altitude  (metros): 284.00
Estação Operante
Inicio de operação: 01/01/1992
Periodo solicitado dos dados: 01/01/1900 a 01/01/2016
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83410;17/03/1995;1200;26.3;25;88;979.8;14;0.1;7;
83410;17/03/1995;1800;33.3;25.8;54;978.6;5;0.4;9;
83410;18/03/1995;0000;26.1;23.8;83;977.6;23;0.4;5;
83410;18/03/1995;1200;27.1;25;84;979.7;14;0.1;7;
83410;18/03/1995;1800;32.1;25.2;55;978;5;0.1;8;
83410;19/03/1995;0000;24.1;23.6;94;978.9;32;0.2;7;
83410;19/03/1995;1200;22.9;22.8;99;982.9;23;0.4;9;
83410;19/03/1995;1800;25.9;24;84;977.8;5;0.1;8;
83410;20/03/1995;0000;23.7;23.4;97;979.3;14;0.1;6;
83410;20/03/1995;1200;23.7;23.2;95;981.6;9;0.1;9;
83410;20/03/1995;1800;31.1;25.2;60;979.5;0;0;9;
83410;21/03/1995;0000;24.5;23.6;93;979.1;32;0.4;6;
83410;21/03/1995;1200;24.1;23.8;96;979.2;0;0;9;
83410;21/03/1995;1800;32.9;26;56;977.4;14;0.3;9;
83410;22/03/1995;0000;23.3;22.8;95;979.8;5;0.5;8;
83410;22/03/1995;1200;23.1;23;98;977.9;36;0.1;9;
83410;22/03/1995;1800;32.5;25.6;54;974.8;14;0.2;7;
83410;23/03/1995;0000;24.9;24.2;94;975.3;5;0.1;6;
83410;23/03/1995;1200;24.9;24.2;94;976.9;5;0.1;9;
83410;23/03/1995;1800;29.9;25.6;70;972.7;27;0.7;8;
83410;24/03/1995;0000;24.7;24;93;972.9;0;0;6;
83410;24/03/1995;1200;21.7;21.6;100;978.1;5;0.1;9;
83410;24/03/1995;1800;25.9;23.8;83;975.2;36;0.2;9;
83410;25/03/1995;0000;24.7;24;93;973.2;32;0.4;;
83410;25/03/1995;1200;25.9;24.8;91;977.9;23;0.1;9;
83410;25/03/1995;1800;31.3;25.4;61;974.4;23;0.1;9;
83410;26/03/1995;0000;25.7;24.6;90;973.7;32;0.1;5;
83410;26/03/1995;1200;24.1;23.4;93;976;14;0.1;9;
83410;26/03/1995;1800;31.5;25.4;60;974.4;23;0.1;5;
83410;27/03/1995;0000;25.9;24.2;86;974.1;23;0.3;9;
83410;27/03/1995;1200;25.5;23.4;84;975.6;36;0.1;4;
83410;27/03/1995;1800;32.5;24.6;49;972;14;0.1;6;
83410;28/03/1995;0000;27.5;25;80;971.7;18;0.2;3;
83410;28/03/1995;1200;27.5;25.2;81;975.5;14;0.4;8;
83410;28/03/1995;1800;32.1;26.2;61;971.4;9;0.4;9;
83410;29/03/1995;0000;23.7;23.6;98;974.2;;;;
83410;29/03/1995;1200;24.7;23.8;92;976.6;5;0.4;9;
83410;29/03/1995;1800;30.3;25.6;66;976;9;0.2;9;
83410;30/03/1995;0000;25.9;25;92;974.1;23;0.5;9;
83410;30/03/1995;1200;24.7;24.4;97;976.6;36;0.3;9;
83410;30/03/1995;1800;27.5;25.4;83;973.5;36;0.2;9;
